,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,UK1,UK2,UK3,UK4,NO1
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.012302243432834174,0.02411951735893832,0.0,0.0,0.05444375131505889,0.0,0.0,0.0,0.0,0.004972835729398972,0.0,0.0,0.0,0.0,0.0
106,0.143,0.18423199216027544,0.1901195173589383,0.13193634293513762,0.02527411767896682,0.18376848054736036,0.020612860649622963,0.14106248798461937,0.14557247840980042,0.1435688954275232,0.16944156416192063,0.0,0.0,0.0,0.0,0.0
107,0.264,0.31590804734901323,0.30990286389495375,0.27371589423675113,0.039347160720475845,0.2775268228403203,0.07865155269193111,0.26773437800384525,0.2715724784098003,0.26414301672609414,0.29550694506340114,0.0,0.0,0.03937840096218284,0.0,0.001
108,0.331,0.38165099125847335,0.36189245547996357,0.33037420402415374,0.07281491072125067,0.2942474542912377,0.07836919527493788,0.33692184195770325,0.33291839832610565,0.32733303956778215,0.35432757189527436,0.0,0.0,0.08964511814194996,0.0,0.0
109,0.278,0.373456767181521,0.3439804396042765,0.3140724707968765,0.10944445073817158,0.270822876516781,0.056111194811309585,0.3247657181192003,0.32822655849349514,0.3179295711939036,0.3446269310926708,0.0,0.004665176183999387,0.14002319710586084,0.0,0.036000000000000004
110,0.075,0.27704509372410896,0.26347050541158756,0.2284659680345653,0.07492490821672679,0.20199386717550186,0.033433887003963145,0.2070158623037684,0.24572351740546383,0.2436179002148423,0.2701710443596744,0.0,0.015010056512145866,0.15299259379433186,0.01774934602039561,0.0
111,0.0,0.1299685055575213,0.16779595982986567,0.17299696369224307,0.0,0.10498481942020164,0.0,0.06865641220763913,0.12041535723807441,0.1637041137880853,0.1629512784391924,0.0,0.018683798302280605,0.08504634558932767,0.01632464552733922,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00762212415808381,0.0
113,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.05529176543837763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.023206886446926023,0.07571452367850098,0.06917387227988847,0.19327348059784163,0.0015783392245943524,0.0,0.0,0.0,0.0,0.08368776724430813,0.0302968493407633,0.0,0.05603203352529898,0.0
131,0.054,0.0008123913320703484,0.05463578361717536,0.1269512292826656,0.15431782777398395,0.2865680543176783,0.032165278542740476,0.00212497596923865,0.002421439414136998,0.0,0.0012526978195987215,0.21792925257902623,0.1677934509465654,0.09366055094522961,0.1952423635279608,0.0
132,0.131,0.017531500899131122,0.07166290709408103,0.16867015982717368,0.20831259819518688,0.34090472889260337,0.059207383946133375,0.039593731976928996,0.053616320334778846,0.017683624015722394,0.030516573699821265,0.27443663045772654,0.2345201687239668,0.18276369201095646,0.272584413529105,0.0
133,0.13,0.019993014478399223,0.05837657346724994,0.17874263062405019,0.17290498417971864,0.3088902301406142,0.040438915203934035,0.12290617190002562,0.012924480502168285,0.005515757668608689,0.005544488563584917,0.2774239814958672,0.26465850785753026,0.21694684532015726,0.28848992808123364,0.0
134,0.043,0.025164336689257435,0.025281000843131753,0.09009617087641868,0.12793431712621056,0.21245620670815668,0.013700574922901299,0.05712459147705705,0.0,0.0005860431562629398,0.007800445960399139,0.21095086021483986,0.22272901392120603,0.16720967381175045,0.22166295740689934,0.0
135,0.051,0.011157259279874206,0.0,0.016522181925663664,0.0,0.0921454782610044,0.0,0.025234089634708974,0.0,0.0,0.0,0.12674497498896792,0.1445344292510438,0.11750766849255039,0.15983899360252013,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021904558263244972,0.0
137,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
