,DE4,NO1,UK3,DE4,NO1,UK3
,Hydro - Pump Storage Open Loop (Energy),Hydro - Pump Storage Open Loop (Energy),Hydro - Pump Storage Open Loop (Energy),Hydro - Reservoir (Energy),Hydro - Reservoir (Energy),Hydro - Reservoir (Energy)
193,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
194,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
195,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
196,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
197,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
198,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
199,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
200,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
201,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
202,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
203,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
204,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
205,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
206,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
207,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
208,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
209,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
210,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
211,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
212,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
213,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
214,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
215,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
216,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
217,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
218,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
219,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
220,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
221,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
222,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
223,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
224,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
225,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
226,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
227,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
228,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
229,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
230,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
231,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
232,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
233,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
234,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
235,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
236,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
237,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
238,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
239,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
240,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
241,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
242,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
243,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
244,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
245,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
246,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
247,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
248,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
249,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
250,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
251,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
252,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
253,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
254,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
255,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
256,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
257,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
258,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
259,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
260,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
261,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
262,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
263,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
264,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
265,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
266,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
267,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
268,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
269,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
270,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
271,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
272,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
273,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
274,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
275,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
276,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
277,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
278,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
279,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
280,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
281,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
282,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
283,22.160655367335064,6479.370944827928,0.0,70.27645163906263,0.0,0.0
